time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-03-01T06:17:09.090Z,34.1803333,-117.559,9.23,2.86,ml,144,22,0.05946,0.21,ci,ci39805264,2021-03-12T00:37:16.569Z,"7km NNE of Rancho Cucamonga, CA",earthquake,0.12,0.29,0.166,185,reviewed,ci,ci
2021-03-01T06:29:29.676Z,58.9921,-141.5078,0,2.5,ml,,,,0.75,ak,ak0212rbzpxr,2021-03-02T14:18:33.040Z,"118 km WSW of Yakutat, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-03-01T07:04:53.521Z,59.1315,-135.9935,14,3.3,ml,,,,0.82,ak,ak0212rcftvl,2021-03-01T18:57:54.286Z,"30 km SSW of Klukwan, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-03-01T07:13:37.354Z,39.4133,15.8055,245.77,4.2,mb,,69,0.579,0.59,us,us7000deid,2021-03-01T10:16:08.040Z,"15 km SW of Acquappesa, Italy",earthquake,5.4,5.4,0.118,20,reviewed,us,us
2021-03-01T07:34:22.840Z,17.9858,-68.1521,86,3.37,md,13,200,0.5757,0.16,pr,pr2021060005,2021-03-01T08:20:21.573Z,"64 km SE of Boca de Yuma, Dominican Republic",earthquake,1.61,1.04,0.15,11,reviewed,pr,pr
2021-03-01T08:50:41.685Z,44.3236,-115.2027,10,3.5,ml,,71,0.202,0.71,us,us7000deis,2021-03-06T16:53:13.086Z,"24 km WNW of Stanley, Idaho",earthquake,1.4,2,0.031,136,reviewed,us,us
2021-03-01T08:53:06.419Z,48.3748,-114.4305,10,2.6,ml,,110,0.575,0.62,us,us7000denp,2021-03-05T07:54:42.040Z,"7 km WSW of Whitefish, Montana",earthquake,3.2,2,0.105,12,reviewed,us,us
2021-03-01T09:41:08.974Z,-17.6217,167.6113,10,4.9,mb,,143,2.197,1.33,us,us7000dejx,2021-03-02T08:27:49.040Z,"Vanuatu",earthquake,9.2,1.9,0.126,20,reviewed,us,us
2021-03-01T10:06:26.543Z,-17.6988,167.6407,10,5.1,mww,,42,2.278,1.49,us,us7000dejc,2021-03-03T15:30:14.648Z,"71 km W of Port-Vila, Vanuatu",earthquake,6.4,1.8,0.078,16,reviewed,us,us
2021-03-01T10:24:47.899Z,35.8535,-98.19816667,7.41,2.52,ml,98,29,0,0.25,ok,ok2021eeph,2021-03-01T19:29:49.372Z,"14 km SSW of Loyal, Oklahoma",earthquake,,0.6,0.24,43,reviewed,ok,ok
2021-03-01T11:10:07.310Z,17.8306,-66.8658,14,2.69,md,12,229,0.1451,0.32,pr,pr2021060007,2021-03-01T11:27:49.705Z,"16 km SSE of Guánica, Puerto Rico",earthquake,1.03,1.53,0.21,6,reviewed,pr,pr
2021-03-01T11:24:39.931Z,36.8655,-104.9956,3.34,3.4,ml,,86,0.042,0.82,us,us7000dejr,2021-03-04T15:03:59.203Z,"31 km S of Stonewall Gap, Colorado",earthquake,2,4.5,0.046,62,reviewed,us,us
2021-03-01T13:38:07.167Z,31.68148696,-104.4226906,6.799975586,3.1,ml,27,51,0.06780132049,0.3,tx,tx2021eevo,2021-03-01T17:33:34.040Z,"54 km S of Whites City, New Mexico",earthquake,0.9511493642,1.125656318,0.1,14,reviewed,tx,tx
2021-03-01T13:46:47.081Z,-8.6363,114.5154,101.74,4.3,mb,,97,0.395,0.49,us,us7000dg09,2021-03-07T21:33:10.040Z,"30 km SE of Muncar, Indonesia",earthquake,10.4,4.5,0.147,13,reviewed,us,us
2021-03-01T14:12:40.317Z,64.1281,-21.7709,10,4.4,mb,,165,0.651,0.55,us,us7000dg0e,2021-03-07T21:55:27.040Z,"5 km SW of Mosfellsbær, Iceland",earthquake,5.4,1.8,0.161,11,reviewed,us,us
2021-03-01T14:19:10.280Z,17.9651,-66.8296,15,3.03,md,22,183,0.0506,0.24,pr,pr2021060009,2021-03-01T14:54:40.040Z,"3 km SSW of Indios, Puerto Rico",earthquake,0.7,0.48,0.28,10,reviewed,pr,pr
2021-03-01T14:24:02.890Z,34.39566667,-97.4245,5.6,2.6,ml,87,48,0.05128993517,0.28,ok,ok2021eexe,2021-03-01T15:04:40.040Z,"Oklahoma",earthquake,,0.5,0.23,16,reviewed,ok,ok
2021-03-01T14:53:43.341Z,-23.1344,172.0404,10,4.6,mb,,128,4.268,0.68,us,us7000dg0a,2021-03-07T22:10:05.040Z,"southeast of the Loyalty Islands",earthquake,7.3,2,0.172,10,reviewed,us,us
2021-03-01T15:17:18.830Z,32.7523333,-115.8271667,11.26,2.77,ml,70,78,0.1285,0.26,ci,ci39805504,2021-03-07T22:14:47.040Z,"16km E of Ocotillo, CA",earthquake,0.21,0.37,0.169,20,reviewed,ci,ci
2021-03-01T15:29:13.622Z,4.2261,125.7845,117.99,4.6,mb,,152,3.777,1.25,us,us7000dg0c,2021-03-08T15:56:58.040Z,"134 km SSE of Sarangani, Philippines",earthquake,11.7,9.3,0.157,12,reviewed,us,us
2021-03-01T16:32:03.740Z,51.827,-174.6517,72.28,4.2,mb,,124,0.468,0.39,us,us7000del5,2021-03-08T16:00:02.040Z,"51 km SW of Atka, Alaska",earthquake,8.8,6.8,0.08,44,reviewed,us,us
2021-03-01T16:35:48.645Z,64.0671,-22.1133,10,4.9,mb,,65,0.763,0.57,us,us7000del6,2021-03-08T16:10:25.673Z,"5 km SW of Álftanes, Iceland",earthquake,6,1.9,0.042,178,reviewed,us,us
2021-03-01T16:36:31.710Z,40.5891667,-124.9538333,24.8,2.98,ml,59,245,0.4833,0.28,nc,nc73529816,2021-03-08T16:13:00.040Z,"58km W of Ferndale, CA",earthquake,1.66,11.6,0.078,12,reviewed,nc,nc
2021-03-01T16:52:44.005Z,60.2173,-152.6524,102.7,3.3,ml,,,,0.76,ak,ak0212ri2zvm,2021-03-08T16:14:10.040Z,"57 km WNW of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-03-01T17:44:34.940Z,31.9715,104.8138,10,4.4,mb,,153,4.081,0.56,us,us7000dg0g,2021-03-08T16:47:07.040Z,"eastern Sichuan, China",earthquake,8.7,1.8,0.155,12,reviewed,us,us
2021-03-01T18:17:28.527Z,-17.5112,167.2836,10,4.5,mb,,130,2.053,1.13,us,us7000dg0h,2021-03-08T15:56:07.040Z,"112 km WNW of Port-Vila, Vanuatu",earthquake,7.4,1.9,0.172,13,reviewed,us,us
2021-03-01T18:21:51.865Z,6.5665,94.3289,69.45,4.7,mb,,90,2.923,0.48,us,us7000demx,2021-03-01T22:29:49.040Z,"132 km NW of Sabang, Indonesia",earthquake,10.3,7.6,0.077,51,reviewed,us,us
2021-03-01T18:45:25.227Z,18.692,-154.8524,26.22,2.8,ml,,306,0.646,0.36,us,us7000depn,2021-03-01T22:20:52.040Z,"86 km S of Leilani Estates, Hawaii",earthquake,5.4,8.3,0.105,12,reviewed,us,us
2021-03-01T20:10:02.392Z,-9.8787,160.3232,28.32,4.7,mb,,78,0.573,0.78,us,us7000dg0k,2021-03-08T16:24:42.040Z,"64 km SE of Honiara, Solomon Islands",earthquake,9.1,5.9,0.099,31,reviewed,us,us
2021-03-01T21:30:34.130Z,35.85333333,-98.19983333,7.14,2.62,ml,99,29,0.1817643316,0.19,ok,ok2021eflg,2021-03-04T03:00:03.040Z,"14 km SSW of Loyal, Oklahoma",earthquake,,0.4,0.23,31,reviewed,ok,ok
2021-03-01T22:09:12.289Z,34.39983333,-97.42316667,5.43,2.55,ml,43,103,0.05488922886,0.28,ok,ok2021efmn,2021-03-04T03:04:09.040Z,"Oklahoma",earthquake,,0.6,0.24,9,reviewed,ok,ok
2021-03-01T22:12:01.835Z,-5.6727,101.7018,10,4.3,mb,,183,1.805,0.82,us,us7000deq0,2021-03-08T02:52:44.040Z,"216 km SSW of Bengkulu, Indonesia",earthquake,9.9,1.9,0.133,16,reviewed,us,us
2021-03-01T22:13:48.390Z,35.9478333,-117.3601667,3.08,2.69,ml,38,47,0.08434,0.14,ci,ci39806272,2021-03-08T02:54:46.040Z,"20km N of Searles Valley, CA",earthquake,0.14,0.58,0.159,20,reviewed,ci,ci
2021-03-01T22:19:31.954Z,3.7477,-32.0917,10,4.9,mb,,119,10.244,0.67,us,us7000deq7,2021-03-08T02:59:55.040Z,"central Mid-Atlantic Ridge",earthquake,11,1.9,0.079,51,reviewed,us,us
2021-03-01T22:26:44.820Z,38.7581667,-122.729,1.24,2.88,ml,84,27,0.004709,0.09,nc,nc73530011,2021-03-04T03:06:49.040Z,"3km SE of The Geysers, CA",earthquake,0.12,0.18,0.185,37,reviewed,nc,nc
2021-03-01T22:57:40.877Z,6.1796,-76.2556,10,5.1,mww,,65,0.722,1,us,us7000deqh,2021-03-08T03:05:13.401Z,"20 km SW of Urrao, Colombia",earthquake,5.7,1.8,0.071,19,reviewed,us,us
2021-03-01T22:57:53.427Z,16.4587,-98.0201,26.23,4.4,mb,,209,1.215,0.87,us,us7000deqz,2021-03-08T03:06:24.244Z,"0 km NW of San Pedro Jicayán, Mexico",earthquake,9.2,8.5,0.061,78,reviewed,us,us
2021-03-01T23:13:47.399Z,35.12116667,-95.32566667,7.37,2.63,ml,60,169,0.1430719244,0.21,ok,ok2021efor,2021-03-02T14:52:26.528Z,"4 km E of Quinton, Oklahoma",earthquake,,0.5,0.25,11,reviewed,ok,ok
2021-03-01T23:40:29.116Z,-17.8347,-178.4889,532.49,4.3,mb,,141,3.296,1.36,us,us7000dg0q,2021-03-06T22:48:09.040Z,"233 km E of Levuka, Fiji",earthquake,10,10.4,0.161,11,reviewed,us,us
2021-03-01T23:51:40.458Z,-17.5514,167.5278,10,4.6,mb,,134,2.115,0.99,us,us7000dg0p,2021-03-06T23:02:45.040Z,"85 km WNW of Port-Vila, Vanuatu",earthquake,8.5,1.9,0.192,8,reviewed,us,us
2021-03-02T00:10:05.598Z,51.2961,176.1109,10,4.5,mb,,190,1.898,0.47,us,us7000dg1p,2021-03-06T22:17:28.040Z,"264 km SE of Attu Station, Alaska",earthquake,6,1.8,0.084,42,reviewed,us,us
2021-03-02T00:17:31.382Z,-5.7203,101.6888,10,4.8,mb,,63,1.848,0.6,us,us7000der8,2021-03-09T04:09:19.040Z,"221 km SSW of Bengkulu, Indonesia",earthquake,6.9,1.8,0.072,59,reviewed,us,us
2021-03-02T01:50:40.767Z,32.9541,139.9582,143.19,4.3,mb,,149,0.201,0.42,us,us7000dern,2021-03-03T00:28:15.040Z,"212 km SSE of Shimoda, Japan",earthquake,11.4,4.9,0.093,33,reviewed,us,us
2021-03-02T02:35:16.880Z,17.6823,-100.3948,66.39,4.2,mb,,229,1.747,0.96,us,us7000derr,2021-03-03T00:59:03.718Z,"33 km WNW of Pueblo Viejo, Mexico",earthquake,8.2,23,0.112,22,reviewed,us,us
2021-03-02T03:05:34.642Z,64.0162,-22.222,10,4.7,mb,,92,0.831,0.52,us,us7000deru,2021-03-03T01:35:57.040Z,"8 km ENE of Vogar, Iceland",earthquake,5.8,1.9,0.05,119,reviewed,us,us
2021-03-02T03:43:47.320Z,-31.2364,-73.291,45.59,4.1,mb,,140,1.529,0.53,us,us7000des2,2021-03-03T01:21:22.063Z,"206 km WNW of Illapel, Chile",earthquake,5.5,13.5,0.262,4,reviewed,us,us
2021-03-02T04:21:25.325Z,64.7243,-149.2319,19.8,2.5,ml,,,,0.66,ak,ak0212syagjd,2021-03-03T01:45:50.040Z,"Central Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-03-02T06:14:27.760Z,19.5588,-65.3478,32,3.54,md,12,330,1.5026,0.24,pr,pr2021061001,2021-03-02T07:56:38.040Z,"135 km NNE of Vieques, Puerto Rico",earthquake,1.7,19.18,0.03,11,reviewed,pr,pr
2021-03-02T07:44:37.560Z,69.3332,-144.3213,15.6,2.8,ml,,,,0.7,ak,ak0212t07prg,2021-03-02T07:58:05.738Z,"93 km SSW of Kaktovik, Alaska",earthquake,,3.3,,,automatic,ak,ak
2021-03-02T07:52:03.355Z,-14.3823,167.3307,169.79,4.8,mb,,81,1.065,0.67,us,us7000detj,2021-03-02T08:52:53.040Z,"60 km SSW of Sola, Vanuatu",earthquake,14.4,5.6,0.128,19,reviewed,us,us
2021-03-02T08:47:47.809Z,-19.6951,-177.6418,528.56,4.2,mb,,106,4.517,0.73,us,us7000detr,2021-03-02T09:09:13.040Z,"Fiji region",earthquake,12.9,9.5,0.068,60,reviewed,us,us
2021-03-02T09:23:02.885Z,21.9272,121.2227,35.92,5.5,mww,,90,0.896,0.94,us,us7000detx,2021-03-03T16:04:00.624Z,"50 km E of Hengchun, Taiwan",earthquake,6.8,5.9,0.063,24,reviewed,us,us
2021-03-02T09:46:44.692Z,-28.6582,-67.9359,128.21,4.6,mb,,114,2.101,0.92,us,us7000deu0,2021-03-02T15:24:32.116Z,"28 km ENE of Vinchina, Argentina",earthquake,9.4,9.6,0.129,18,reviewed,us,us
2021-03-02T10:02:50.366Z,50.8692,-179.3205,10,4.4,mb,,215,1.004,0.68,us,us7000deu4,2021-03-02T21:35:03.684Z,"217 km WSW of Adak, Alaska",earthquake,4.6,1.9,0.066,66,reviewed,us,us
2021-03-02T10:25:38.997Z,-17.6652,-178.7483,542.64,4.4,mb,,118,3.392,0.66,us,us7000deu7,2021-03-02T10:53:01.040Z,"209 km ENE of Levuka, Fiji",earthquake,14.2,8.7,0.065,67,reviewed,us,us
2021-03-02T11:37:27.283Z,16.3278,-97.9845,10,4,mb,,252,1.348,1.08,us,us7000deui,2021-03-05T14:00:38.040Z,"2 km WSW of Rancho Viejo, Mexico",earthquake,12.3,2,0.108,23,reviewed,us,us
2021-03-02T11:40:03.961Z,43.4963,-127.0809,10,3,ml,,268,2.216,0.43,us,us7000deuh,2021-03-03T06:16:06.509Z,"220 km W of Bandon, Oregon",earthquake,8.6,2,0.043,71,reviewed,us,us
2021-03-02T12:33:55.859Z,34.39616667,-97.41866667,5.13,2.58,ml,74,50,0,0.33,ok,ok2021egpb,2021-03-03T01:35:21.318Z,"10 km SE of Ratliff City, Oklahoma",earthquake,,0.7,0.23,31,reviewed,ok,ok
2021-03-02T12:42:12.775Z,13.0043,146.4154,10,5,mb,,168,1.614,0.52,us,us7000deux,2021-03-14T12:52:23.287Z,"175 km ESE of Yigo Village, Guam",earthquake,5.6,1.9,0.082,48,reviewed,us,us
2021-03-02T12:59:15.437Z,9.2146,-83.8387,34.63,3.8,ml,,167,0.548,0.94,us,us7000dez8,2021-03-03T03:42:10.867Z,"22 km SW of Daniel Flores, Costa Rica",earthquake,4.7,10.8,0.074,24,reviewed,us,us
2021-03-02T13:12:41.990Z,63.0416,-150.6055,113.9,2.8,ml,,,,0.47,ak,ak0212t3lgs6,2021-03-02T20:30:18.254Z,"61 km N of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-03-02T13:22:30.350Z,17.9895,-66.7516,13,2.5,md,15,172,0.1284,0.3,pr,pr2021061005,2021-03-02T13:32:51.187Z,"3 km SSE of Magas Arriba, Puerto Rico",earthquake,0.95,0.47,0.33,9,reviewed,pr,pr
2021-03-02T14:18:21.530Z,17.9295,-66.8171,12,2.6,md,15,211,0.077,0.24,pr,pr2021061006,2021-03-02T14:31:01.109Z,"7 km S of Indios, Puerto Rico",earthquake,1,0.59,0.16,5,reviewed,pr,pr
2021-03-02T14:53:31.190Z,14.0129,-92.8846,10,4.5,mb,,164,1.26,0.58,us,us7000dg29,2021-03-08T16:56:42.040Z,"91 km SW of Brisas Barra de Suchiate, Mexico",earthquake,7.6,1.9,0.076,50,reviewed,us,us
2021-03-02T15:07:29.500Z,35.093,-116.9625,2.62,2.69,ml,47,54,0.219,0.14,ci,ci39806928,2021-03-08T17:48:55.040Z,"22km NNE of Barstow, CA",earthquake,0.13,0.74,0.208,25,reviewed,ci,ci
2021-03-02T15:20:08.892Z,53.5254,161.2018,35,4.5,mb,,133,1.612,0.51,us,us7000devi,2021-03-08T17:51:03.040Z,"178 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,9.1,2,0.111,24,reviewed,us,us
2021-03-02T15:20:45.260Z,36.6831,71.1596,210.93,4,mb,,102,2.746,0.39,us,us7000dg2a,2021-03-08T18:03:54.040Z,"33 km W of Ashkāsham, Afghanistan",earthquake,10,10,0.173,9,reviewed,us,us
2021-03-02T15:38:04.720Z,-8.1597,107.5103,61.93,4.2,mb,,149,0.706,0.26,us,us7000dg2b,2021-03-08T18:12:03.040Z,"106 km S of Banjar, Indonesia",earthquake,8.2,6.8,0.175,9,reviewed,us,us
2021-03-02T16:27:32.033Z,-5.342,154.1508,397.86,4,mb,,132,2.286,0.43,us,us7000dg2d,2021-03-09T14:56:40.040Z,"182 km NW of Panguna, Papua New Guinea",earthquake,15.5,8.7,0.116,20,reviewed,us,us
2021-03-02T16:40:38.286Z,-23.169,171.6435,10,4.4,mb,,194,3.909,0.63,us,us7000dg2e,2021-03-09T15:07:51.040Z,"southeast of the Loyalty Islands",earthquake,14,2,0.219,6,reviewed,us,us
2021-03-02T17:44:30.500Z,34.4611667,-117.9656667,8.17,2.65,ml,75,31,0.01485,0.15,ci,ci39807144,2021-03-03T03:18:12.350Z,"7km SSE of Littlerock, CA",earthquake,0.11,0.26,0.148,21,reviewed,ci,ci
2021-03-02T18:56:19.291Z,-24.3013,-175.256,10,5,mb,,78,5.472,0.97,us,us7000dexi,2021-03-05T16:50:16.040Z,"south of Tonga",earthquake,9.5,1.8,0.1,34,reviewed,us,us
2021-03-02T20:22:47.870Z,61.6505,-149.7036,51.3,2.7,ml,,,,0.59,ak,ak0212t7tnm1,2021-03-03T18:21:17.547Z,"6 km WNW of Meadow Lakes, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-03-02T20:58:53.428Z,29.12750244,-97.7064568,6.138142904,2.5,ml,15,49,0.07324995349,0.2,tx,tx2021ehfs,2021-03-08T03:19:20.895Z,"16 km SSE of Nixon, Texas",earthquake,1.371293736,2.963600976,0.2,9,reviewed,tx,tx
2021-03-02T21:22:46.236Z,43.9624,147.9495,30,5.8,mww,,32,3.865,0.8,us,us7000deyu,2021-03-08T03:22:50.396Z,"100 km E of Shikotan, Russia",earthquake,8.3,1.8,0.071,19,reviewed,us,us
2021-03-02T21:35:08.755Z,-6.0727,130.3036,115.8,4.7,mb,,95,2.139,0.7,us,us7000dez3,2021-03-08T03:20:25.040Z,"275 km W of Tual, Indonesia",earthquake,7.9,0.6,0.088,39,reviewed,us,us
2021-03-02T22:02:09.085Z,-17.839,167.4592,10,5.1,mww,,50,2.391,1.04,us,us7000deza,2021-03-08T03:22:23.040Z,"91 km W of Port-Vila, Vanuatu",earthquake,4.2,1.8,0.063,24,reviewed,us,us
2021-03-02T23:42:18.717Z,27.2717,127.2938,111.08,4.5,mb,,73,0.974,0.72,us,us7000df08,2021-03-08T03:47:45.040Z,"100 km NW of Nago, Japan",earthquake,4.3,7.2,0.083,43,reviewed,us,us
2021-03-03T00:21:48.649Z,50.9221,-179.2696,10,4.7,mb,,138,0.895,1.06,us,us7000df0e,2021-03-08T23:57:10.040Z,"211 km WSW of Adak, Alaska",earthquake,5,1.7,0.039,197,reviewed,us,us
2021-03-03T00:58:45.880Z,17.9648,-67.1118,8,2.69,md,17,237,0.0417,0.11,pr,pr2021062000,2021-03-03T01:21:39.990Z,"7 km W of La Parguera, Puerto Rico",earthquake,0.51,0.37,0.12,13,reviewed,pr,pr
2021-03-03T01:30:57.902Z,-5.5884,-80.8663,34.93,5,mb,,117,7.498,0.92,us,us7000df0p,2021-03-03T16:47:21.110Z,"5 km SW of Sechura, Peru",earthquake,7.8,4.3,0.03,358,reviewed,us,us
2021-03-03T01:59:28.751Z,-12.718,45.6793,10,4.5,mb,,81,6.439,0.78,us,us7000df0u,2021-03-03T17:59:25.595Z,"44 km ENE of Pamandzi, Mayotte",earthquake,11.1,1.9,0.156,12,reviewed,us,us
2021-03-03T02:34:12.456Z,38.1699,-117.817,8.3,3.1,ml,28,57.32,0.044,0.1647,nn,nn00801665,2021-03-03T02:57:17.896Z,"35 km SE of Mina, Nevada",earthquake,,0.7,0.23,12,reviewed,nn,nn
2021-03-03T02:35:24.218Z,28.1736,56.7785,10,4.1,mb,,144,3.256,0.55,us,us7000df17,2021-03-03T02:54:26.040Z,"119 km NNW of Mīnāb, Iran",earthquake,6.3,1.8,0.102,26,reviewed,us,us
2021-03-03T03:22:48.693Z,-16.6457,-177.2116,384.71,4.8,mb,,45,2.484,0.73,us,us7000df1g,2021-03-04T01:02:05.040Z,"275 km SSE of Alo, Wallis and Futuna",earthquake,9.9,2.7,0.03,348,reviewed,us,us
2021-03-03T04:37:15.004Z,45.4194,16.0605,13.1,4.2,mb,,57,1.04,0.54,us,us7000df1q,2021-03-04T01:17:22.597Z,"9 km NNW of Glina, Croatia",earthquake,4.3,6.2,0.186,8,reviewed,us,us
2021-03-03T05:12:50.230Z,48.8448333333333,-125.648333333333,4.95,2.57,ml,16,217,0.1063,0.27,uw,uw61706792,2021-03-03T18:31:11.910Z,"13 km SW of Ucluelet, Canada",earthquake,2.37,31.61,0.314740664219524,8,reviewed,uw,uw
2021-03-03T05:35:26.015Z,61.4531,-151.9238,99.9,4.5,ml,,,,0.56,ak,ak0212umi8ne,2021-03-07T08:53:26.125Z,"56 km NW of Beluga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-03-03T06:39:43.806Z,44.4294,-114.6937,13.58,2.7,ml,,53,0.298,0.91,us,us7000df2m,2021-03-04T06:26:39.702Z,"30 km NW of Clayton, Idaho",earthquake,2.6,8.1,0.044,68,reviewed,us,us
2021-03-03T06:45:17.924Z,6.8633,-73.0107,147.39,4.6,mb,,78,0.967,0.88,us,us7000df2q,2021-03-03T07:03:17.040Z,"12 km NNW of Cepitá, Colombia",earthquake,8.2,9.8,0.1,30,reviewed,us,us
2021-03-03T06:51:58.465Z,51.7244,-174.966,64.95,4.4,mb,,187,0.674,1.35,us,us7000df2t,2021-03-03T22:16:16.747Z,"74 km SW of Atka, Alaska",earthquake,10.7,15.3,0.049,118,reviewed,us,us
2021-03-03T07:26:35.069Z,31.73288966,-104.0967372,6.697143555,3.2,ml,24,51,0.05639961953,0.3,tx,tx2021eial,2021-03-03T14:52:48.707Z,"47 km W of Mentone, Texas",earthquake,0.7656578377,0.8691572908,0.2,14,reviewed,tx,tx
2021-03-03T07:39:15.441Z,61.321,-146.7645,3.3,3.4,ml,,,,0.64,ak,ak0212unpxyz,2021-03-04T07:08:26.608Z,"30 km NW of Valdez, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-03-03T08:05:55.021Z,66.2087,-163.4334,14.1,3.3,ml,,,,0.64,ak,ak0212uo4cjp,2021-03-04T07:00:39.040Z,"35 km WNW of Deering, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-03-03T08:26:13.957Z,-21.1207,-178.7464,552.27,5.4,mww,,40,4.516,0.89,us,us7000df3h,2021-03-04T08:29:10.488Z,"Fiji region",earthquake,10.2,6.9,0.083,14,reviewed,us,us
2021-03-03T09:10:14.371Z,61.318,-146.7421,15.4,2.5,ml,,,,0.67,ak,ak0212uoqla7,2021-03-03T10:10:28.040Z,"29 km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-03-03T10:16:10.197Z,39.7641,22.1756,10,6.3,mww,,17,0.415,1.05,us,us7000df40,2021-03-14T20:38:19.250Z,"10 km WNW of Týrnavos, Greece",earthquake,5.4,1.8,0.034,81,reviewed,us,us
2021-03-03T10:34:08.492Z,39.7308,22.201,10,5.1,mb,,32,0.433,0.7,us,us7000df42,2021-03-03T10:51:16.040Z,"7 km W of Týrnavos, Greece",earthquake,5.7,1.8,0.057,100,reviewed,us,us
2021-03-03T10:34:28.863Z,-4.7088,103.7376,137.84,4.9,mb,,138,0.852,0.82,us,us7000df43,2021-03-03T10:55:00.040Z,"79 km SW of Baturaja, Indonesia",earthquake,4.3,5.7,0.101,31,reviewed,us,us
2021-03-03T11:12:23.769Z,39.7607,22.043,10,4.4,mb,,38,0.484,0.92,us,us7000df47,2021-03-03T11:24:51.040Z,"6 km ESE of Verdikoússa, Greece",earthquake,5.1,2,0.143,14,reviewed,us,us
2021-03-03T11:16:23.332Z,18.6149,145.6408,219.88,5,mb,,81,3.365,0.84,us,us7000df4c,2021-03-14T11:26:32.115Z,"Pagan region, Northern Mariana Islands",earthquake,9.6,7.3,0.05,125,reviewed,us,us
2021-03-03T11:19:03.128Z,39.7375,22.2858,10,4.5,mb,,42,0.397,0.89,us,us7000df4a,2021-03-03T11:34:07.040Z,"0 km W of Týrnavos, Greece",earthquake,7,1.9,0.15,13,reviewed,us,us
2021-03-03T11:35:57.927Z,39.6775,22.2333,10,4.9,mb,,34,0.468,0.81,us,us7000df4h,2021-03-04T02:56:30.153Z,"8 km SW of Týrnavos, Greece",earthquake,4.9,1.9,0.128,19,reviewed,us,us
2021-03-03T11:45:46.340Z,39.7195,22.2215,7.55,5.3,mww,,28,0.435,0.87,us,us7000df4l,2021-03-04T02:56:43.084Z,"6 km WSW of Týrnavos, Greece",earthquake,5.6,3.9,0.071,19,reviewed,us,us
2021-03-03T11:46:03.210Z,19.1166,-67.244,23,3.5,md,17,288,0.6626,0.45,pr,pr2021062001,2021-03-03T12:22:53.896Z,"Mona Passage",earthquake,1.68,28.72,0.08,11,reviewed,pr,pr
2021-03-03T12:02:30.770Z,19.044,-66.4821,27,3.4,md,12,270,0.5689,0.45,pr,pr2021062002,2021-03-03T12:23:08.656Z,"64 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.92,13.66,0.09,8,reviewed,pr,pr
2021-03-03T12:02:37.487Z,39.7329,22.1658,4.08,4.3,mb,,67,0.445,0.74,us,us7000df4r,2021-03-03T12:14:33.040Z,"10 km W of Týrnavos, Greece",earthquake,6.1,6.2,0.201,7,reviewed,us,us
2021-03-03T13:03:44.550Z,17.5856,-66.2123,38,2.6,md,6,265,0.3941,0.2,pr,pr2021062003,2021-03-03T13:25:29.857Z,"Puerto Rico region",earthquake,1.44,3.06,0.1,5,reviewed,pr,pr
2021-03-03T13:09:22.168Z,87.3791,-72.9234,10,5,mb,,46,10.919,0.54,us,us7000df50,2021-03-03T13:28:50.040Z,"Lomonosov Ridge",earthquake,9,1.9,0.03,362,reviewed,us,us
2021-03-03T13:54:03.307Z,54.6328,-159.6516,31.71,4.6,mb,,163,0.201,0.63,us,us7000df5a,2021-03-03T19:20:20.106Z,"95 km SE of Sand Point, Alaska",earthquake,3.9,5.6,0.182,9,reviewed,us,us
2021-03-03T14:24:43.710Z,17.9505,-67.1673,7,2.77,md,11,247,0.0803,0.21,pr,pr2021062004,2021-03-03T14:43:04.777Z,"3 km SE of Pole Ojea, Puerto Rico",earthquake,0.98,0.33,0.23,6,reviewed,pr,pr
2021-03-03T14:48:12.993Z,-42.4553,173.8671,10,4.1,mb,,130,0.246,0.61,us,us7000df5i,2021-03-05T09:34:49.040Z,"104 km S of Blenheim, New Zealand",earthquake,2.8,1.9,0.261,4,reviewed,us,us
2021-03-03T15:05:05.103Z,61.449,-146.517,16.4,3.1,ml,,,,0.81,ak,ak0212usa3m1,2021-03-03T23:00:05.040Z,"36 km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-03-03T15:32:36.773Z,-23.6741,-177.2164,10,4.9,mb,,50,7.375,0.88,us,us7000df5w,2021-03-09T00:03:55.040Z,"south of the Fiji Islands",earthquake,11.2,1.8,0.085,44,reviewed,us,us
2021-03-03T16:17:32.770Z,19.3088333333333,-155.802166666667,10.21,3.01,ml,52,95,,0.13,hv,hv72370597,2021-03-03T23:35:02.040Z,"17 km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.22,0.165444758629979,27,reviewed,hv,hv
